id,amount_requested,amount_funded_by_investor,interest_rate,loan_length,loan_purpose,debt_to_income_ratio,home_ownership,monthly_income,open_credit_lines,revolving_credit_balance,inquiries_in_last_six_mths,employment_length
73376,3000,3000,0.11,36,small_business,0.02,MORTGAGE,7750,7,874,0,10
89741,12000,12000,0.18,36,credit_card,0.1,RENT,3083.33,10,4390,0,4
33667,25000,25000,0.14,36,debt_consolidation,0.15,MORTGAGE,9000,11,22364,3,7
88438,31075,31050,0.2,36,credit_card,0.26,OWN,6000,20,27221,2,10
77788,4750,4750,0.14,60,debt_consolidation,0.23,RENT,1500,11,1687,3,1
40131,6400,6375,0.12,36,credit_card,0.15,RENT,4166.67,7,15055,0,1
36163,25000,25000,0.1,36,debt_consolidation,0.15,RENT,5500,9,11395,0,3
52543,5000,4975,0.06,36,major_purchase,0.06,MORTGAGE,12083.33,10,792,0,5
27201,12000,12000,0.12,60,home_improvement,0.04,MORTGAGE,3583.33,5,3942,2,2
60064,20000,20000,0.2,36,debt_consolidation,0.14,MORTGAGE,7965,18,18809,1,7
39439,10000,10000,0.16,36,debt_consolidation,0.13,RENT,4416.67,9,23870,1,10
98321,9750,9750,0.2,36,other,0.11,RENT,3033.33,13,8688,1,4
61683,10000,10000,0.14,36,debt_consolidation,0.15,MORTGAGE,6000,13,8178,0,8
101987,3000,2057.84,0.1,36,small_business,0.04,OWN,4350,3,8414,4,10
81939,25000,25000,0.2,60,debt_consolidation,0.01,MORTGAGE,5666.67,6,92,0,10
9885,5000,5000,0.14,36,other,0.19,MORTGAGE,8583,9,8097,1,1
19235,6500,6500,0.06,36,credit_card,0.23,MORTGAGE,6400,11,7435,0,8
73893,8325,8325,0.15,36,debt_consolidation,0.15,RENT,2916.67,13,7171,0,4
65788,20000,20000,0.15,60,small_business,0.14,MORTGAGE,8333.33,15,22246,0,10
70001,12000,12000,0.12,36,credit_card,0.2,MORTGAGE,5166.67,9,10054,1,4
14243,9500,9475,0.1,60,small_business,0.14,MORTGAGE,5000,10,46358,0,10
16597,12000,11862.38,0.06,60,debt_consolidation,0.22,MORTGAGE,4166.67,12,14464,1,10
14355,7200,7200,0.11,60,debt_consolidation,0.17,RENT,2944,11,5459,0,6
85461,8500,8500,0.1,36,credit_card,0.11,MORTGAGE,6091.83,18,10568,0,3
76503,17475,17475,0.19,60,debt_consolidation,0.23,MORTGAGE,4583.33,13,15852,3,10
71743,10000,10000,0.12,36,home_improvement,0.13,MORTGAGE,3113.83,9,6634,0,4
66429,18000,17975,0.22,60,house,0.02,RENT,4583.33,6,4243,3,7
18916,4800,4775,0.05,36,medical,0.2,MORTGAGE,7466.83,19,13461,2,4
40840,5000,5000,0.08,36,wedding,0.16,MORTGAGE,2298.75,10,12346,0,10
49985,20000,19925,0.12,36,credit_card,0.1,RENT,3750,6,15762,0,2
91018,12300,12300,0.15,36,debt_consolidation,0.19,MORTGAGE,5000,13,4460,2,10
46016,28000,27950,0.23,60,debt_consolidation,0.1,MORTGAGE,6125,11,18101,2,5
20772,1675,1675,0.11,36,debt_consolidation,0.05,RENT,2080,4,1466,0,3
7006,7500,7500,0.17,36,car,0.05,RENT,4000,3,8398,0,7
17832,9200,9200,0.13,36,debt_consolidation,0.15,MORTGAGE,12833.33,12,17391,0,2
82746,8000,8000,0.16,36,credit_card,0.11,MORTGAGE,4583.33,13,4084,3,2
28147,5000,5000,0.11,36,moving,0.23,RENT,2000,8,8339,0,1
46059,19125,19125,0.18,60,other,0.16,OWN,3333.33,8,7858,0,5
29858,5075,5050,0.06,36,debt_consolidation,0.2,MORTGAGE,5000,9,269,3,3
18553,7000,6975,0.1,36,debt_consolidation,0.23,MORTGAGE,3275,8,14075,1,9
72582,5000,5000,0.12,36,debt_consolidation,0.17,MORTGAGE,6800,16,25524,0,10
30718,35000,33500,0.13,60,small_business,0.11,MORTGAGE,15583.33,10,9,1,6
50460,2225,2225,0.15,36,credit_card,0.24,MORTGAGE,3250,9,26854,1,n/a
66149,4000,4000,0.1,36,major_purchase,0.05,RENT,3168,5,6916,2,1
41523,16000,16000,0.08,36,debt_consolidation,0.02,MORTGAGE,7083.33,11,3076,0,5
76858,15500,15500,0.18,36,debt_consolidation,0.28,OWN,3333.33,10,8692,0,4
91738,16000,16000,0.13,60,debt_consolidation,0.15,MORTGAGE,7916.67,9,22918,2,10
21508,9000,9000,0.13,60,debt_consolidation,0.06,RENT,3678.08,8,7556,2,4
29999,20000,18275,0.16,60,wedding,0.25,MORTGAGE,6000,14,12231,3,3
17924,20000,19900,0.18,60,credit_card,0.1,MORTGAGE,10000,8,106527,0,10
46748,30000,30000,0.23,60,debt_consolidation,0.25,RENT,6041.67,12,39144,0,1
25426,10000,10000,0.11,36,debt_consolidation,0.07,RENT,3833.33,3,10187,0,10
76810,14000,14000,0.19,36,credit_card,0.31,MORTGAGE,5000,15,12728,3,7
101596,5000,4525,0.07,36,other,0.01,NONE,1887,4,1275,4,1
76324,18000,18000,0.15,60,other,0.23,RENT,5734.08,13,2819,0,4
48235,10000,10000,0.07,36,debt_consolidation,0.19,MORTGAGE,5208.33,8,28302,0,10
50533,25975,25975,0.13,60,house,0.16,MORTGAGE,4583.33,6,3607,0,9
79478,10350,10350,0.14,36,car,0.2,RENT,3333.33,10,10841,1,1
88920,10850,10850,0.18,36,debt_consolidation,0.34,OWN,2708.33,7,9577,0,8
28663,4075,4075,0.05,36,home_improvement,0.23,MORTGAGE,3750,6,34103,1,6
10761,14500,10168.89,0.11,60,credit_card,0.14,MORTGAGE,3584.62,6,18555,0,10
71249,1000,12000,0.1,36,debt_consolidation,0.27,MORTGAGE,5000,12,10490,0,7
97462,1000,1000,0.23,36,other,0.2,RENT,884.9,4,5561,0,n/a
101208,5900,5900,0.13,36,debt_consolidation,0.14,MORTGAGE,3010,8,5921,0,10
74097,9950,9925,0.13,36,debt_consolidation,0.24,MORTGAGE,2500,17,16618,1,10
81822,7200,7200,0.06,36,debt_consolidation,0.17,MORTGAGE,3416.67,14,4838,0,10
38540,14750,14750,0.17,60,debt_consolidation,0.17,MORTGAGE,2500,8,11003,1,8
103250,5000,4975,0.17,36,other,0.03,RENT,3000,4,2474,8,1
20785,20000,20000,0.15,36,debt_consolidation,0.19,MORTGAGE,6250,12,14308,1,5
32636,18400,18375,0.19,60,debt_consolidation,0.23,MORTGAGE,7400,14,10439,2,10
2834,7200,4167.97,0.14,36,other,0.14,OWN,3583,3,1621,1,1
45427,18000,17994.17,0.14,60,debt_consolidation,0.02,MORTGAGE,4364.58,9,1721,3,3
83841,8000,8000,0.12,36,debt_consolidation,0.25,RENT,3166.67,10,5428,0,10
38903,4000,4000,0.09,36,small_business,0.13,MORTGAGE,5166.67,9,7171,2,3
90332,6000,6000,0.13,36,debt_consolidation,0.18,RENT,3750,18,14468,3,7
8382,6250,6100,0.1,36,debt_consolidation,0.18,MORTGAGE,2400,5,14863,0,10
77035,5375,5375,0.14,36,car,0.15,MORTGAGE,5416.67,13,4087,2,1
100469,8875,8875,0.15,36,debt_consolidation,0.15,RENT,2302,8,10008,0,n/a
39792,7000,7000,0.11,36,debt_consolidation,0.07,RENT,3333.33,7,12168,0,1
80904,12000,12000,0.15,36,debt_consolidation,0.22,RENT,6416.67,20,11583,2,2
60688,21250,21250,0.19,36,credit_card,0.27,OWN,4500,15,25287,2,10
68301,3600,3600,0.2,60,car,0.22,MORTGAGE,3200,13,11702,0,1
82419,12000,12000,0.14,36,debt_consolidation,0.28,MORTGAGE,3333.33,11,10727,0,10
71540,10050,10050,0.14,36,credit_card,0.16,RENT,2500,7,13337,2,1
67109,4025,4025,0.09,36,credit_card,0.15,MORTGAGE,5000,12,15943,0,8
48352,5000,5000,0.07,36,debt_consolidation,0.01,RENT,5000,8,531,1,2
36706,16500,16400,0.12,60,small_business,0.12,MORTGAGE,2750,11,2316,1,4
22993,10000,10000,0.07,36,home_improvement,0.08,MORTGAGE,5833.33,12,3181,0,8
102441,7500,212,0.12,36,educational,0.21,MORTGAGE,8750,14,20947,7,5
50602,10000,10000,0.06,36,debt_consolidation,0.25,MORTGAGE,2940.25,8,5904,0,10
52285,10000,10000,0.09,36,credit_card,0.23,RENT,2083.33,8,12724,0,9
77559,18000,18000,0.08,36,credit_card,0.18,RENT,5833.33,16,12522,0,1
98980,7000,7000,0.16,36,credit_card,0.25,MORTGAGE,3833.33,20,18792,3,3
92488,22000,21975,0.22,60,debt_consolidation,0.34,MORTGAGE,5083.33,14,31152,2,10
53808,6000,6000,0.13,36,debt_consolidation,0.12,RENT,1000,18,3622,2,1
32517,5600,5600,0.07,36,wedding,0.07,MORTGAGE,5833.33,8,8125,1,2
82160,9500,9500,0.12,36,debt_consolidation,0.24,MORTGAGE,2519.17,7,8673,1,10
47059,12000,12000,0.13,36,debt_consolidation,0.18,MORTGAGE,9666.67,12,17226,0,5
19661,7200,7200,0.1,36,debt_consolidation,0.09,MORTGAGE,4416.67,10,4137,0,2
89012,5000,5000,0.16,36,debt_consolidation,0.26,RENT,6612,6,14283,0,10
39468,8250,8086.75,0.16,60,home_improvement,0.16,MORTGAGE,2917,13,4479,1,2
83422,30000,30000,0.22,60,debt_consolidation,0.2,MORTGAGE,7916.67,9,4202,3,n/a
55690,10075,10075,0.16,60,debt_consolidation,0.24,MORTGAGE,6583.33,15,13259,1,1
66424,9050,9050,0.13,36,credit_card,0.21,MORTGAGE,5166.67,4,7571,1,7
98930,17500,17500,0.1,36,credit_card,0.24,MORTGAGE,3333.33,10,21483,0,8
16158,10000,5334.01,0.07,36,car,0.09,RENT,4166.67,5,6381,0,1
66360,10000,10000,0.09,36,other,0.2,RENT,2870.42,11,18802,0,3
63941,8500,8500,0.16,36,debt_consolidation,0.17,RENT,2500,6,6491,1,1
57456,16000,15975,0.15,36,debt_consolidation,0.2,RENT,3666.67,15,6875,0,4
79611,2350,2350,0.14,36,credit_card,0.11,MORTGAGE,1833.33,3,7463,1,n/a
20467,10000,9924.07,0.07,36,medical,0.05,RENT,6083.33,10,7337,1,3
96157,25000,24975,0.16,60,debt_consolidation,0.21,MORTGAGE,5458.33,26,27327,1,6
76957,8000,8000,0.14,36,credit_card,0.27,RENT,3500,19,16395,2,7
78827,6000,6000,0.13,36,credit_card,0.17,MORTGAGE,4166.67,9,4500,0,1
65280,4000,4000,0.13,36,credit_card,0.12,RENT,5416.67,12,6616,1,1
79531,11500,11500,0.11,36,credit_card,0.18,RENT,2916.67,14,13851,1,5
42255,12000,12000,0.1,36,wedding,0.04,RENT,12500,9,22889,0,9
28871,15250,13914.17,0.16,60,debt_consolidation,0.21,RENT,2916.67,10,17931,0,1
21867,5000,5000,0.13,36,debt_consolidation,0.09,RENT,3500,6,3555,0,1
73473,6000,6000,0.08,36,wedding,0.21,RENT,3750,12,4318,0,10
56778,18225,18225,0.16,60,credit_card,0.23,RENT,3166.67,7,12233,2,4
10642,15000,15000,0.1,36,debt_consolidation,0.17,MORTGAGE,6312,17,14339,2,2
15899,4000,3882.78,0.06,36,moving,0.24,RENT,4666.67,7,2889,2,9
92357,27000,27000,0.12,60,debt_consolidation,0.18,MORTGAGE,7083.33,13,25137,0,8
9468,15000,14925,0.14,36,other,0.05,RENT,3000,4,5936,1,3
77964,4950,4950,0.1,36,other,0.17,RENT,1403.33,4,2738,1,2
23437,21000,20925,0.1,36,credit_card,0.14,RENT,6250,8,21102,0,2
57704,9000,9000,0.15,36,credit_card,0.16,RENT,5000,7,4532,1,10
86747,21000,21000,0.19,60,debt_consolidation,0.32,MORTGAGE,9583.33,19,30589,1,10
61261,8000,8000,0.19,36,debt_consolidation,0.03,RENT,3333.33,4,2832,0,n/a
15383,23000,21457.14,0.07,60,debt_consolidation,0.12,MORTGAGE,4583.33,6,17695,2,4
56401,10000,10000,0.15,36,debt_consolidation,0.17,MORTGAGE,8333.33,18,39461,2,4
16924,5000,4947.35,0.1,60,credit_card,0.11,RENT,6400,8,5783,0,1
88301,5350,5350,0.1,36,home_improvement,0.16,MORTGAGE,11250,11,19184,3,8
40727,10000,10000,0.12,36,credit_card,0.1,RENT,3500,9,10912,1,2
59413,24000,23975,0.1,36,debt_consolidation,0.16,MORTGAGE,5416.67,11,17882,0,10
91853,24000,24000,0.08,36,debt_consolidation,0.14,MORTGAGE,7233.33,6,26039,0,1
71008,15475,15450,0.14,36,debt_consolidation,0.27,MORTGAGE,3750,14,19670,0,10
59890,25000,25000,0.21,36,debt_consolidation,0.1,RENT,8333.33,11,8575,1,10
42306,13000,12975,0.1,36,credit_card,0.16,RENT,2333.33,12,4487,3,5
47168,7550,7550,0.08,36,wedding,0.15,MORTGAGE,2512,7,2814,0,5
77588,9600,9600,0.15,36,credit_card,0.33,RENT,3166.67,8,14774,3,2
14407,15000,14950,0.15,60,debt_consolidation,0.15,RENT,5416.67,11,9171,2,10
102902,7000,6975,0.14,36,debt_consolidation,0.22,RENT,4166.67,7,60550,3,10
71247,1000,1000,0.15,36,debt_consolidation,0.29,MORTGAGE,2166.67,9,1748,0,6
6611,25000,24798.43,0.13,36,debt_consolidation,0.19,RENT,6666.67,13,31890,1,1
80041,24000,24000,0.14,36,credit_card,0.25,MORTGAGE,11208.33,23,19428,2,10
78104,21000,21000,0.18,60,debt_consolidation,0.22,RENT,16416.67,21,62549,1,1
59886,1000,1000,0.13,36,debt_consolidation,0.31,RENT,1833.33,7,6283,0,3
NA,16000,16000,0.1,60,other,0.17,OWN,5000,6,2300,0,10
40094,24400,24400,0.17,60,small_business,0.16,RENT,6000,7,13879,1,3
75168,14675,14675,0.08,36,debt_consolidation,0.17,MORTGAGE,3166.67,7,22549,0,10
79248,12000,12000,0.19,36,credit_card,0.2,MORTGAGE,4583.33,8,8970,0,10
73010,8000,8000,0.13,36,credit_card,0.21,OWN,3541.67,13,6885,2,n/a
47048,12000,12000,0.13,36,credit_card,0.08,MORTGAGE,3416.67,6,7708,0,4
10006,16800,10075,0.11,60,debt_consolidation,0.13,MORTGAGE,5416.67,10,7258,3,3
75518,14500,14500,0.14,36,debt_consolidation,0.18,RENT,3500,7,10846,0,6
2823,25000,3925,0.17,36,debt_consolidation,0.18,RENT,8000,11,39502,0,10
54131,28625,28625,0.13,60,debt_consolidation,0.21,MORTGAGE,4833.33,9,35863,0,5
70334,21000,21000,0.23,60,home_improvement,0.07,MORTGAGE,20833.33,5,1240,3,10
55717,7500,7500,0.1,60,other,0.15,MORTGAGE,7083.33,11,16449,1,10
12368,11875,11775,0.1,36,debt_consolidation,0.23,MORTGAGE,6000,11,28210,2,10
47011,3600,3600,0.14,36,other,0.16,MORTGAGE,5113,10,715,1,n/a
86309,16000,16000,0.15,36,debt_consolidation,0.2,RENT,5924.5,11,9365,1,10
74257,20500,20500,0.23,60,debt_consolidation,0.25,RENT,4333.33,13,4699,0,5
39713,10000,10000,0.18,36,credit_card,0.24,RENT,6250,9,22828,0,1
31573,15000,15000,0.17,60,debt_consolidation,0.11,RENT,3333.33,4,6147,2,n/a
26493,10000,10000,0.12,36,other,0.22,MORTGAGE,3417,13,18069,0,4
32982,11000,11000,0.12,36,debt_consolidation,0.08,OWN,3820.27,7,6844,0,2
101403,25000,25000,0.19,60,credit_card,0.28,RENT,5833.33,20,33127,0,1
99661,15000,15000,0.1,36,debt_consolidation,0.27,MORTGAGE,7666.67,16,71879,1,5
67222,5600,5600,0.14,36,debt_consolidation,0.26,RENT,3833.33,19,16163,0,5
41977,20000,20000,0.12,36,debt_consolidation,0.15,RENT,4583.33,15,16575,2,5
91765,25450,25450,0.2,60,credit_card,0.34,OWN,4750,20,14435,1,10
11648,7000,7000,0.11,36,debt_consolidation,0.09,RENT,6333.33,6,349,0,10
51810,10400,10400,0.12,36,credit_card,0.19,RENT,3333.33,11,11964,0,10
14108,25000,24975,0.15,36,credit_card,0.16,RENT,7250,6,10770,2,10
102270,20000,13000,0.12,36,other,0.19,MORTGAGE,7501,17,17212,7,1
16300,16000,15800,0.17,60,credit_card,0.13,MORTGAGE,4583.33,7,5729,0,10
82744,15000,15000,0.08,36,major_purchase,0.22,MORTGAGE,7500,10,18756,0,10
94041,24625,24625,0.2,60,debt_consolidation,0.21,RENT,5166.67,14,20694,0,8
99568,21850,21850,0.13,36,credit_card,0.28,RENT,4166.67,12,20497,0,1
66550,6000,6000,0.15,36,debt_consolidation,0.16,MORTGAGE,7500,10,5263,1,3
102756,6700,6636.91,0.16,36,debt_consolidation,0.22,MORTGAGE,4700,11,9007,9,2
3962,10000,9225.43,0.12,36,moving,0.1,RENT,7667,9,17328,0,2
83847,5775,5775,0.15,36,debt_consolidation,0.04,RENT,5000,8,10088,2,10
33997,14475,14475,0.15,36,credit_card,0.24,RENT,4166.67,12,13294,1,3
72499,8000,8000,0.17,36,debt_consolidation,0.28,RENT,2833.33,10,9926,3,6
92186,15000,15000,0.12,36,debt_consolidation,0.14,MORTGAGE,5416.67,10,9237,0,1
80094,10000,10000,0.18,36,debt_consolidation,0.12,MORTGAGE,4166.67,6,31212,0,8
32684,5600,5600,0.13,36,debt_consolidation,0.18,RENT,2870.33,6,5033,2,5
14595,10000,10000,0.16,60,home_improvement,0.15,RENT,2290,5,394,2,n/a
96564,13000,13000,0.14,36,debt_consolidation,0.33,MORTGAGE,5000,8,15208,0,10
17157,15000,10825,0.1,60,debt_consolidation,0.12,MORTGAGE,1958.33,8,3584,1,2
79363,2100,2100,0.12,36,credit_card,0.26,RENT,2555.16,8,21190,0,10
70571,12000,12000,0.12,36,debt_consolidation,0.2,MORTGAGE,7666.67,10,5832,0,2
3660,1000,212,0.13,36,other,0.2,RENT,3500,9,11189,2,2
65335,16000,16000,0.14,60,small_business,0.08,RENT,4166.67,6,4240,3,2
36283,14000,14000,0.08,36,credit_card,0.22,RENT,3162.25,12,13579,0,9
100086,14000,14000,0.1,36,debt_consolidation,0.13,RENT,7916.67,16,19621,0,n/a
3406,20000,3850,0.12,36,debt_consolidation,0.15,RENT,6000,8,28585,0,10
4799,17000,15865.55,0.11,36,debt_consolidation,0.07,MORTGAGE,6333.33,7,6542,1,7
21789,7350,7350,0.11,60,debt_consolidation,0.3,MORTGAGE,5000,15,15093,1,4
9281,10000,9500,0.1,36,major_purchase,0.13,RENT,4841.67,4,0,1,4
8424,20000,19796.41,0.11,36,debt_consolidation,0.08,MORTGAGE,15416.67,10,46501,0,10
7967,7000,7000,0.07,36,credit_card,0.05,MORTGAGE,3807.64,7,7196,0,5
76489,6000,6000,0.12,60,other,0.09,RENT,9583.33,12,27756,0,2
19321,12000,12000,0.1,36,debt_consolidation,0.12,MORTGAGE,5000,6,4515,1,7
73614,4225,4225,0.06,36,small_business,0.15,MORTGAGE,2583.33,17,3907,0,4
599,14700,1973.77,0.12,36,debt_consolidation,0.22,RENT,3100,14,14694,2,8
11084,2500,2500,0.07,36,debt_consolidation,0.07,MORTGAGE,4750,15,4658,2,4
15135,4800,4775,0.15,36,moving,0,RENT,2500,4,0,0,2
43572,6000,6000,0.16,36,credit_card,0.22,RENT,5583.33,9,36748,3,5
62900,6000,6000,0.06,36,credit_card,0.06,MORTGAGE,7083.33,15,5747,0,4
85201,1800,1800,0.15,36,other,0.07,MORTGAGE,6416.67,6,3394,2,7
69401,7200,7200,0.16,36,debt_consolidation,0.25,MORTGAGE,3333.33,13,8903,1,6
52823,6000,6000,0.12,36,home_improvement,0.24,MORTGAGE,8000,8,16139,0,2
93551,15300,14850,0.11,36,debt_consolidation,0.11,MORTGAGE,6833.33,11,7106,2,10
2645,5000,5000,0.09,36,home_improvement,0.04,MORTGAGE,2083.33,4,3901,2,4
62663,10500,10500,0.18,36,credit_card,0.12,MORTGAGE,4583.33,9,18936,1,5
79948,6625,6625,0.18,36,debt_consolidation,0.12,RENT,10268.25,9,3563,0,2
71685,16000,16000,0.22,60,credit_card,0.11,RENT,4791.67,5,8474,0,2
100140,22000,22000,0.16,60,debt_consolidation,0.26,RENT,4166.67,10,25245,0,5
11304,5000,5000,0.15,60,house,0.1,RENT,6833.33,11,5045,1,8
89582,20000,20000,0.09,36,credit_card,0.11,RENT,12083.33,8,25672,0,1
23686,1500,1500,0.13,36,major_purchase,0.21,MORTGAGE,7083.33,8,4665,1,6
28812,8000,8000,0.07,36,car,0.03,MORTGAGE,5666.67,7,5964,0,10
57235,18225,18225,0.16,60,debt_consolidation,0.32,MORTGAGE,7166.67,19,29219,2,4
73371,5000,5000,0.08,36,debt_consolidation,0.08,MORTGAGE,2916.67,6,12444,1,10
53062,10000,10000,0.14,36,debt_consolidation,0.11,RENT,2629,5,10029,0,n/a
65567,8000,8000,0.18,36,small_business,0.29,RENT,2083.33,4,9059,0,6
104040,6000,6000,0.11,36,debt_consolidation,0.12,RENT,6000,14,25090,4,10
18942,24250,24225,0.19,60,debt_consolidation,0.23,RENT,5000,13,14392,1,2
42555,8700,8700,0.13,36,home_improvement,0.05,RENT,14166.67,11,19036,0,1
34403,20400,20375,0.15,60,debt_consolidation,0.1,RENT,6733.33,8,11149,2,6
47998,9000,9000,0.07,36,other,0.16,RENT,3333.33,10,8689,0,6
70942,16100,16100,0.11,36,debt_consolidation,0.25,MORTGAGE,6250,14,9737,0,10
75067,35000,35000,0.21,36,debt_consolidation,0.11,MORTGAGE,7702,8,11346,0,10
21036,4600,4600,0.08,36,debt_consolidation,0.09,MORTGAGE,6500,9,12942,0,7
102309,14400,5325,0.14,36,credit_card,0.23,MORTGAGE,4583.33,13,17568,4,10
81788,5000,5000,0.11,36,other,0.14,RENT,3333.33,10,8436,0,n/a
60201,5500,5500,0.19,36,home_improvement,0.02,OWN,7500,3,2530,1,7
11835,25000,15800,0.14,60,debt_consolidation,0.2,MORTGAGE,5416.67,13,21168,2,10
72655,5000,5000,0.14,36,debt_consolidation,0.11,RENT,10625,8,8054,0,1
51070,10000,10000,0.15,36,debt_consolidation,0.12,RENT,2791.67,6,12139,1,3
3532,20000,13975,0.12,36,home_improvement,0.03,MORTGAGE,5050,6,6863,4,10
19831,10000,10000,0.17,36,debt_consolidation,0.1,RENT,1658,3,4902,0,1
56446,17000,17000,0.1,36,debt_consolidation,0.24,RENT,5416.67,16,5992,4,10
92839,25000,25000,0.22,60,credit_card,0.24,MORTGAGE,5000,16,25348,1,3
74939,5000,5000,0.08,36,debt_consolidation,0.07,RENT,8666.67,9,4572,0,1
59190,6000,6000,0.13,36,credit_card,0.21,MORTGAGE,5416.67,19,15107,2,10
56692,8000,8000,0.17,36,credit_card,0.07,RENT,5833.33,8,5350,2,4
84593,12000,12000,0.14,36,wedding,0.15,RENT,8666.67,10,9624,1,1
5724,3000,3000,0.09,36,other,0.13,RENT,4500,9,2541,2,1
15351,5000,5000,0.06,60,major_purchase,0.12,RENT,1667,6,1108,0,3
70412,3200,3200,0.1,36,debt_consolidation,0.16,MORTGAGE,3750,9,4283,1,6
77240,7625,7625,0.18,36,credit_card,0.16,RENT,3166.67,4,8030,0,5
27710,3000,3000,0.22,60,other,0,OWN,1471,3,1275,0,6
25655,5000,5000,0.11,36,home_improvement,0.07,MORTGAGE,3125,4,7187,1,1
27832,18500,18500,0.13,36,debt_consolidation,0.08,RENT,5000,6,13490,0,10
80208,18000,18000,0.14,36,debt_consolidation,0.15,MORTGAGE,4000,11,13877,0,5
27425,4200,4200,0.11,36,car,0.12,RENT,3000,11,10067,0,7
21033,5000,4975,0.07,36,vacation,0.02,MORTGAGE,5416.67,8,2937,1,10
34961,19000,19000,0.12,60,credit_card,0.14,MORTGAGE,4791.67,9,16348,0,5
38145,15000,15000,0.17,36,debt_consolidation,0.07,RENT,7916.67,5,5355,1,6
77673,18625,18625,0.2,60,credit_card,0.23,RENT,4000,15,26050,2,9
51812,6075,6075,0.08,36,debt_consolidation,0.28,RENT,1083.33,8,11539,0,n/a
94947,12500,12500,0.15,36,debt_consolidation,0.18,MORTGAGE,3916.67,7,8221,3,10
49573,5000,5000,0.15,36,debt_consolidation,0.05,RENT,7083.33,12,8225,1,5
61720,10000,10000,0.12,36,credit_card,0.23,RENT,3083.33,14,13638,0,3
42743,8000,8000,0.17,36,credit_card,0.21,RENT,3750,6,4010,0,5
50398,20000,19975,0.16,36,debt_consolidation,0.21,RENT,5000,12,24352,1,1
40343,9600,9600,0.13,36,credit_card,0.15,RENT,4250,17,7713,1,1
52548,3600,3600,0.1,36,credit_card,0.11,RENT,2108.33,14,4467,0,n/a
96704,14075,14075,0.19,36,other,0.13,RENT,3033.33,6,13036,0,8
10059,3000,3000,0.08,36,major_purchase,0.11,RENT,3500,9,0,2,3
82534,35000,34975,0.1,36,debt_consolidation,0.26,RENT,9220,12,40782,1,10
25767,1700,1700,0.07,36,car,0.05,RENT,2250,4,4527,0,5
9244,8800,8800,0.08,36,other,0.21,MORTGAGE,4833,6,306,4,5
6045,24250,23985.41,0.12,36,debt_consolidation,0.18,MORTGAGE,8910.42,16,81940,0,10
5073,10750,10166.42,0.11,36,credit_card,0.12,MORTGAGE,4416.67,9,12619,1,2
38378,6000,6000,0.16,36,debt_consolidation,0.25,MORTGAGE,3264,13,6347,1,10
99189,15000,15000,0.1,36,credit_card,0.19,MORTGAGE,5000,13,33389,0,10
66604,15000,15000,0.14,36,credit_card,0.16,MORTGAGE,5500,10,12413,2,3
87649,10000,10000,0.13,36,credit_card,0.14,RENT,7500,12,3235,0,6
58739,5950,5950,0.12,36,credit_card,0.22,MORTGAGE,5000,9,47746,0,10
28808,10000,10000,0.11,36,debt_consolidation,0.08,OWN,5833.33,15,11620,0,1
26877,4000,4000,0.15,36,other,0.11,RENT,2916.67,6,1651,1,6
13309,15000,14675,0.08,36,home_improvement,0.01,MORTGAGE,10417,8,1343,1,1
6128,10000,9850,0.15,36,debt_consolidation,0.19,RENT,2500,8,9092,1,1
70785,8875,8875,0.13,36,other,0.3,OWN,2166.67,9,6797,1,2
44672,2400,2400,0.11,36,credit_card,0.11,RENT,2000,4,3055,0,10
13054,25000,24950,0.21,60,debt_consolidation,0.19,RENT,8000,9,19548,0,3
103426,5500,5500,0.16,36,other,0.19,MORTGAGE,3937.08,6,689,8,10
4545,6000,6000,0.13,36,credit_card,0.23,RENT,2916.67,11,3334,0,2
82722,18000,18000,0.19,60,debt_consolidation,0.06,MORTGAGE,7500,8,20675,1,10
40489,28000,27975,0.08,36,small_business,0.06,MORTGAGE,7000,8,771,2,9
49956,32000,32000,0.16,60,debt_consolidation,0.15,RENT,7055,8,16174,1,6
69741,6000,6000,0.13,36,credit_card,0.05,RENT,2625,5,4299,1,10
65248,7200,7200,0.09,60,debt_consolidation,0.25,MORTGAGE,3750,13,7283,0,6
75785,11500,11500,0.11,36,debt_consolidation,0.1,RENT,2916.67,6,9562,0,1
27764,4800,4800,0.05,36,major_purchase,0.1,MORTGAGE,6333.33,13,10704,0,10
43707,4000,4000,0.11,36,debt_consolidation,0.23,MORTGAGE,2333.33,21,3522,0,7
35025,15000,15000,0.11,36,other,0.14,RENT,9083.33,11,26902,0,3
28518,15000,15000,0.18,36,debt_consolidation,0.21,MORTGAGE,5319.17,13,5613,3,2
42228,25000,25000,0.12,36,debt_consolidation,0.01,MORTGAGE,16666.67,7,2839,0,10
81620,4800,4800,0.19,60,other,0.28,RENT,1560,9,6563,0,1
37389,9500,9500,0.07,36,debt_consolidation,0.19,MORTGAGE,3583.33,8,5240,0,10
3204,15000,6200,0.13,36,home_improvement,0.14,MORTGAGE,8750,8,21702,3,1
10554,6000,6000,0.14,36,debt_consolidation,0.08,RENT,6250,6,3507,0,4
94092,12300,12300,0.06,36,debt_consolidation,0.07,RENT,6666.67,10,10976,0,10
43387,24000,23950,0.08,36,other,0.18,OWN,4250,6,19509,0,NA
103784,2000,1975,0.11,36,other,0.21,MORTGAGE,6833.33,19,20653,5,5
